benchmark,method,wall_time,w_median,w_lo,w_hi
gandk,abc_smc_baseline,394.88431428957585,0.0685841624172647,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,402.47714388823204,0.0685841624172647,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,410.0699734868883,0.0733417616815138,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,417.66280308554445,0.0733417616815138,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,425.25563268420063,0.0733417616815138,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,432.8484622828568,0.0733417616815138,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,440.441291881513,0.0733417616815138,0.0638869190502843,0.0940862006393639
gandk,abc_smc_baseline,448.0341214801692,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,455.62695107882536,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,463.21978067748154,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,470.8126102761377,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,478.4054398747939,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,485.9982694734501,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,493.59109907210626,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,501.18392867076244,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,508.7767582694186,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,516.3695878680749,0.0733417616815138,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,523.962417466731,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,531.5552470653872,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,539.1480766640434,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,546.7409062626996,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,554.3337358613558,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,561.926565460012,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,569.5193950586681,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,577.1122246573243,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,584.7050542559805,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,592.2978838546367,0.0845007899599265,0.0638869190502843,0.085464186647998
gandk,abc_smc_baseline,599.8907134532928,0.0742577287046522,0.0696768973534434,0.0845007899599265
lotka_volterra,async_propulate_abc,0.6264543533325195,,,
lotka_volterra,async_propulate_abc,8.205155614056164,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,15.78385687477981,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,23.362558135503456,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,30.9412593962271,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,38.519960656950744,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,46.09866191767439,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,53.67736317839803,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,61.25606443912168,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,68.83476569984532,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,76.41346696056897,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,83.99216822129262,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,91.57086948201626,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,99.14957074273991,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,106.72827200346354,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,114.30697326418719,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,121.88567452491084,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,129.46437578563447,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,137.04307704635812,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,144.62177830708177,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,152.20047956780542,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,159.77918082852906,0.5783177337046349,0.4966691876694116,0.64938585137548
lotka_volterra,async_propulate_abc,167.3578820892527,0.3178233116887454,0.2809316173489094,0.374064328376875
lotka_volterra,async_propulate_abc,174.93658334997636,0.3178233116887454,0.2809316173489094,0.374064328376875
lotka_volterra,async_propulate_abc,182.5152846107,0.3178233116887454,0.2809316173489094,0.374064328376875
lotka_volterra,async_propulate_abc,190.09398587142365,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,197.6726871321473,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,205.25138839287092,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,212.83008965359457,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,220.40879091431822,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,227.98749217504187,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,235.5661934357655,0.3163075532668583,0.2809316173489094,0.3178233116887454
lotka_volterra,async_propulate_abc,243.14489469648916,0.3178233116887454,0.3163075532668583,0.374064328376875
lotka_volterra,async_propulate_abc,250.7235959572128,0.3178233116887454,0.3163075532668583,0.374064328376875
lotka_volterra,async_propulate_abc,258.3022972179364,0.3129939173669289,0.3084893149333255,0.3163075532668583
lotka_volterra,async_propulate_abc,265.8809984786601,0.3163075532668583,0.3129939173669289,0.3316653478336998
lotka_volterra,async_propulate_abc,273.4596997393837,0.3163075532668583,0.3129939173669289,0.3316653478336998
lotka_volterra,async_propulate_abc,281.0384010001074,0.3163075532668583,0.3129939173669289,0.3316653478336998
lotka_volterra,async_propulate_abc,288.617102260831,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,296.1958035215547,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,303.7745047822783,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,311.353206043002,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,318.9319073037256,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,326.5106085644492,0.3129939173669289,0.3084893149333255,0.3316653478336998
lotka_volterra,async_propulate_abc,334.0893098251729,0.3129939173669289,0.3084893149333255,0.3593811603931634
lotka_volterra,async_propulate_abc,341.6680110858965,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,349.2467123466202,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,356.8254136073438,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,364.4041148680675,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,371.9828161287911,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,379.5615173895148,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,387.1402186502384,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,394.7189199109621,0.3340427363016326,0.3141688984154671,0.3593811603931634
lotka_volterra,async_propulate_abc,402.2976211716857,0.3340427363016326,0.3141688984154671,0.3598339072069949
lotka_volterra,async_propulate_abc,409.8763224324093,0.3340427363016326,0.3133256048670054,0.3598339072069949
lotka_volterra,async_propulate_abc,417.455023693133,0.3443396748104158,0.3133256048670054,0.3598339072069949
lotka_volterra,async_propulate_abc,425.0337249538566,0.3443396748104158,0.3133256048670054,0.3598339072069949
lotka_volterra,async_propulate_abc,432.6124262145803,0.3443396748104158,0.3133256048670054,0.352281556173574
lotka_volterra,async_propulate_abc,440.1911274753039,0.3443396748104158,0.3133256048670054,0.352281556173574
lotka_volterra,async_propulate_abc,447.7698287360276,0.3443396748104158,0.3133256048670054,0.352281556173574
lotka_volterra,async_propulate_abc,455.3485299967512,0.3443396748104158,0.3133256048670054,0.352281556173574
lotka_volterra,async_propulate_abc,462.9272312574749,0.3443396748104158,0.3133256048670054,0.352281556173574
lotka_volterra,async_propulate_abc,470.5059325181985,0.3443396748104158,0.3147552941662975,0.352281556173574
lotka_volterra,async_propulate_abc,478.0846337789222,0.3377755454726261,0.3147552941662975,0.352281556173574
lotka_volterra,async_propulate_abc,485.6633350396458,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,493.2420363003694,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,500.8207375610931,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,508.3994388218167,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,515.9781400825403,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,523.5568413432641,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,531.1355426039877,0.3377755454726261,0.3147552941662975,0.3495617096005544
lotka_volterra,async_propulate_abc,538.7142438647113,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,546.2929451254349,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,553.8716463861587,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,561.4503476468823,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,569.0290489076059,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,576.6077501683295,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,584.1864514290531,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,591.7651526897769,0.3360030064373157,0.3137696834711421,0.3533071369928804
lotka_volterra,async_propulate_abc,599.3438539505005,0.3073148568295565,0.3053912567235657,0.3360030064373157
lotka_volterra,abc_smc_baseline,0.6264543533325195,0.7408294378579174,0.7408294378579174,0.7408294378579174
lotka_volterra,abc_smc_baseline,8.205155614056164,0.27031749346223277,0.14010003733810783,0.4005349495863577
lotka_volterra,abc_smc_baseline,15.78385687477981,0.5939515265464972,0.5623519661284899,0.6255510869645043
lotka_volterra,abc_smc_baseline,23.362558135503456,0.5119425498524861,0.30013419867505825,0.7237509010299139
lotka_volterra,abc_smc_baseline,30.9412593962271,0.6384835060685288,0.48994563299912225,0.7870213791379352
lotka_volterra,abc_smc_baseline,38.519960656950744,0.5022021377878976,0.4218049488588067,0.5825993267169886
lotka_volterra,abc_smc_baseline,46.09866191767439,0.6615829640368136,0.6608761882321808,0.6622897398414466
lotka_volterra,abc_smc_baseline,53.67736317839803,0.6632052211343151,0.6616873167809314,0.6647231254876987
lotka_volterra,abc_smc_baseline,61.25606443912168,0.6632052211343151,0.6616873167809314,0.6647231254876987
lotka_volterra,abc_smc_baseline,68.83476569984532,0.6632052211343151,0.6616873167809314,0.6647231254876987
lotka_volterra,abc_smc_baseline,76.41346696056897,0.28010020270546954,0.254872274796824,0.30532813061411507
lotka_volterra,abc_smc_baseline,83.99216822129262,0.28010020270546954,0.254872274796824,0.30532813061411507
lotka_volterra,abc_smc_baseline,91.57086948201626,0.28010020270546954,0.254872274796824,0.30532813061411507
lotka_volterra,abc_smc_baseline,99.14957074273991,0.28010020270546954,0.254872274796824,0.30532813061411507
lotka_volterra,abc_smc_baseline,106.72827200346354,0.28010020270546954,0.254872274796824,0.30532813061411507
lotka_volterra,abc_smc_baseline,114.30697326418719,0.2296443468881785,0.16104292459962144,0.28010020270546954
lotka_volterra,abc_smc_baseline,121.88567452491084,0.2391671435365494,0.23440574521236396,0.28486160102965496
lotka_volterra,abc_smc_baseline,129.46437578563447,0.2391671435365494,0.23440574521236396,0.28486160102965496
lotka_volterra,abc_smc_baseline,137.04307704635812,0.2296443468881785,0.22301903488512198,0.48695446885961363
lotka_volterra,abc_smc_baseline,144.62177830708177,0.2296443468881785,0.22301903488512198,0.48695446885961363
lotka_volterra,abc_smc_baseline,152.20047956780542,0.2296443468881785,0.22301903488512198,0.48695446885961363
lotka_volterra,abc_smc_baseline,159.77918082852906,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,167.3578820892527,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,174.93658334997636,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,182.5152846107,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,190.09398587142365,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,197.6726871321473,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,205.25138839287092,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,212.83008965359457,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,220.40879091431822,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,227.98749217504187,0.640078910350393,0.4742845417366705,0.6921717505907209
lotka_volterra,abc_smc_baseline,235.5661934357655,0.550359701207356,0.4226029123289763,0.666125330470557
lotka_volterra,abc_smc_baseline,243.14489469648916,0.550359701207356,0.4226029123289763,0.666125330470557
lotka_volterra,abc_smc_baseline,250.7235959572128,0.550359701207356,0.4226029123289763,0.666125330470557
lotka_volterra,abc_smc_baseline,258.3022972179364,0.542947109020385,0.4114840240485198,0.666125330470557
lotka_volterra,abc_smc_baseline,265.8809984786601,0.542947109020385,0.4114840240485198,0.666125330470557
lotka_volterra,abc_smc_baseline,273.4596997393837,0.542947109020385,0.4114840240485198,0.666125330470557
lotka_volterra,abc_smc_baseline,281.0384010001074,0.542947109020385,0.4114840240485198,0.666125330470557
lotka_volterra,abc_smc_baseline,288.617102260831,0.4742845417366705,0.2927586135345963,0.666125330470557
lotka_volterra,abc_smc_baseline,296.1958035215547,0.4742845417366705,0.2927586135345963,0.666125330470557
lotka_volterra,abc_smc_baseline,303.7745047822783,0.4742845417366705,0.2927586135345963,0.666125330470557
